,hashtags,likes,replies,retweets,screen_name,text,timestamp,username
161,"['homecomingbeyonce', 'homecomingnetflix']",0,0,0,jaymichele__,"i’ve watched homecoming twice now. is it possible to feel empowered and belittled at the same time?! 
 
i can’t lose 5 pounds and i was steadily reminded of my lack of ability to dance 
#homecomingbeyonce #homecomingnetflix",4/20/2019 22:45,🍕jp.
162,['homecomingnetflix'],2,0,0,constanceburris,I love Ayesha Rosco from ⁦@nprpolitics⁩ podcast for giving a shout out to ⁦@Beyonce⁩ #homecomingnetflix She made the episode extra dope! https://podcasts.apple.com/us/podcast/npr-politics-podcast/id1057255460?i=1000435521111 …,4/20/2019 22:24,Constance
163,['homecomingnetflix'],0,0,0,artsySFvibe,bitch beyoncé’s name autocorrects when you type it..that should tell y’all more than enough! #homecomingnetflix,4/20/2019 22:11,brooklyn
164,['homecomingnetflix'],1,0,0,victoriagillin1,Do yourself a favour and watch #homecomingnetflix,4/20/2019 22:10,Victoria
165,"['BeyoncesHomecoming', 'homecomingnetflix']",1,0,0,miryanondina,"Beyoncé best ACT LIVE FOREVER 
#BeyoncesHomecoming #homecomingnetflix ",4/20/2019 21:51,Miryan Ondina🍺
166,['homecomingnetflix'],0,0,0,irumanyika,Who wouldn't be proud of one who has signed a deal of 60M$. Proud of you @Beyonce  #homecomingnetflix https://twitter.com/MichelleObama/status/1118922383602192384 …,4/20/2019 21:50,Ian Rumanyika
167,['homecomingnetflix'],1,0,0,babynocorner,I'm dying at the white gays  u know they left that performance feeling like less of the Black woman they thought they were #homecomingnetflix,4/20/2019 21:47,T
168,['homecomingnetflix'],0,0,0,dfordakota_,"Ok but #homecomingnetflix???????

Beyoncé still continues to step on my neck and remind me that she is THE GOAT",4/20/2019 21:37,d4
169,['homecomingnetflix'],0,1,0,inunees2,Cada vez que vejo esse #homecomingnetflix  reparo numa coisa diferente,4/20/2019 21:34,7ºRBD
170,"['homecomingnetflix', 'homecomingbeyonce']",0,0,0,MsDenise_21,This was freaking amazing #homecomingnetflix #homecomingbeyonce,4/20/2019 21:32,Tiana Hill
171,['homecomingnetflix'],1,0,0,Norykko_oficial,@Beyonce es otro nivel. #homecomingnetflix es una pasada de espectáculo y verla siempre es una inspiración total para mi y debería serlo para cualquier persona que ame la música.   LOVE HER,4/20/2019 21:22,Norykko
172,"['homecomingnetflix', 'homecomingbeyonce']",0,0,1,Rahmaxrey,I’d have pulled it off tooo! All that choreography. What is Beyoncé than we can not do? #homecomingnetflix #homecomingbeyonce,4/20/2019 20:43,𝓇𝑒𝑒𝓈𝑒’𝓈 𝓅𝒾𝑒𝒸𝑒𝓈
173,"['CUZILOVEYOU', 'homecomingnetflix']",18,0,0,morganJbowling,High school me is geeking out with all this flute/marching band content coming out this week #CUZILOVEYOU #homecomingnetflix pic.twitter.com/yuEUxOcakj,4/20/2019 20:39,Morgan Bowling
174,"['homecomingnetflix', 'HOMECOMING', 'homecomingbeyonce']",0,0,0,chandeboni,"Which one? You liked more? 
#homecomingnetflix #HOMECOMING #homecomingbeyonce 

Me: first of all BOFFUM",4/20/2019 20:19,𝒞𝒽𝒶𝓋𝑜𝒸𝒶𝒹𝑜🥑
175,"['homecomingnetflix', 'HBCUs']",0,1,0,OfeliaPnj,"My daughter and granddaughter were so excited by #homecomingnetflix, I’m motivated to learn / share about #HBCUs. During film we saw certain songs for the first time.",4/20/2019 19:54,Ofelia P in NJ
176,"['homecomingnetflix', 'resilience']",0,0,0,jaleesabbooks,The genuine artist of the people. #homecomingnetflix Inspiring #resilience one song at a time. pic.twitter.com/MECEyQB3Vi,4/20/2019 19:41,Jaleesa B. Books
177,"['homecomingbeyonce', 'homecomingnetflix']",1,1,0,MissCHodson,@Beyonce thank you for homecoming #homecomingbeyonce #homecomingnetflix,4/20/2019 19:39,C h a r l o t t e
178,['homecomingnetflix'],0,0,0,NastyNelle_,So why is Beyoncé’s #homecomingnetflix not being talked about?? It was literally everything I didn’t know I was missing ,4/20/2019 19:26,4.12 💙😈
179,"['Beyonce', 'Homecoming', 'homecomingnetflix']",3,0,1,cakemachine_,"The new #Beyonce documentary #Homecoming on Netflix is a testament to an artist's work ethic, beauty, power, mesmerizing talent and unwavering dedication to out image a musical vision.

#homecomingnetflix",4/20/2019 19:04,chocolatecake
180,['homecomingnetflix'],3,0,1,JustaLil_Brit,Watching The Buzz on the #homecomingnetflix is one of my top 5 favorite parts. I loooove a good drumline,4/20/2019 18:46,Peachy Sprite
181,['homecomingnetflix'],0,1,0,LeandaPerel,"Watching @Beyonce #homecomingnetflix - amazed and inspired by the Queen’s stamina, drive and sheer willpower.",4/20/2019 18:44,Leanda Perel
182,['homecomingnetflix'],0,0,0,BruhVisona,"To assistindo #homecomingnetflix pela quarta vez.
Zero defeitos sério",4/20/2019 18:44,Bruna Visoná Campos
183,['homecomingnetflix'],1,1,1,ThinkSade,"Crying in the damn INTRO of #homecomingnetflix.. First of all I am a whimp, secondly Beyonce is so powerful. Black people are so powerful, how could we have ever forgotten.",4/20/2019 18:42,Notorious Brittany
184,"['Beyonce', 'homecomingnetflix']",0,0,0,_brunekas2,Esse filme da #Beyonce só nos monstrar o quanto essa mulher é M A R A V I L H O S A ! #homecomingnetflix,4/20/2019 18:18,Blessed 🛐🕊
185,"['homecoming', 'homecomingnetflix']",0,0,0,movieguy85,@Beyonce #homecoming is amazing! I may or may not have pulled a muscle trying some moves...#homecomingnetflix,4/20/2019 18:16,DaLi115
186,['homecomingnetflix'],1,0,0,RolliSusanne,Holy Sh*t. Béyonce. Somewhere someone's gonna turn this into a Phd. Looking forward to reading it when they do  #homecomingnetflix,4/20/2019 18:09,Susanne Rolli
187,"['homecomingnetflix', 'beyonce']",0,0,0,globjr,#homecomingnetflix was good.. s/o to #beyonce .. I was really rooting for Michelle.. I was..,4/20/2019 18:03,Glo Butler
188,['homecomingnetflix'],1,1,0,SuziNotSarah,This #homecomingnetflix documentary is so much more than I could have imagined like wow,4/20/2019 18:03,lashahn junior
189,"['homecomingbeyonce', 'homecomingnetflix']",0,0,0,tarleyj,"I’m halfway through #homecomingbeyonce and I’m unclear how it’s a documentary? Isn’t this just a live show recording with some behind the scenes clips?

#homecomingnetflix",4/20/2019 18:01,Tarley Jordan
190,['homecomingnetflix'],0,0,0,Eliza_P88,Everything about #homecomingnetflix is amazing but the woman instrumentalists really do something to my heart ,4/20/2019 17:36,eliz🍷
191,"['Beyoncé', 'homecomingbeyonce', 'homecomingnetflix', 'firstfeature']",0,0,0,HunterHolding,"Feeling inspired watching #Beyoncé @Beyonce #homecomingbeyonce #homecomingnetflix to get stuck back into my craft as a new mum. Been writing so the brain is in gear. #firstfeature. One tv show in the bag so the body following, slowly. Gotta get match fit now. Boom!",4/20/2019 17:25,Hunter Holding
